rank,dma,zip,city,dmaname
11,505,48381,milford,Detroit
11,505,48382,commerce township,Detroit
11,505,48383,white lake,Detroit
11,505,48386,white lake,Detroit
11,505,48387,union lake,Detroit
11,505,48390,walled lake,Detroit
11,505,48391,walled lake,Detroit
11,505,48393,wixom,Detroit
11,505,48401,applegate,Detroit
11,505,48412,attica,Detroit
11,505,48416,brown city,Detroit
11,505,48419,carsonville,Detroit
11,505,48421,columbiaville,Detroit
11,505,48422,croswell,Detroit
11,505,48426,decker,Detroit
11,505,48427,deckerville,Detroit
11,505,48428,dryden,Detroit
11,505,48434,forestville,Detroit
11,505,48442,holly,Detroit
11,505,48444,imlay city,Detroit
11,505,48446,lapeer,Detroit
11,505,48450,lexington,Detroit
11,505,48453,marlette,Detroit
11,505,48454,melvin,Detroit
11,505,48455,metamora,Detroit
11,505,48461,north branch,Detroit
11,505,48462,ortonville,Detroit
11,505,48464,otter lake,Detroit
11,505,48465,palms,Detroit
11,505,48466,peck,Detroit
11,505,48469,port sanilac,Detroit
11,505,48471,sandusky,Detroit
11,505,48472,snover,Detroit
11,505,48727,clifford,Detroit
11,505,48760,silverwood,Detroit
11,505,48836,fowlerville,Detroit
11,505,48843,howell,Detroit
11,505,48855,howell,Detroit
11,505,49267,ottawa lake,Detroit
11,505,49270,petersburg,Detroit
12,819,98001,auburn,Seattle-Tacoma
12,819,98002,auburn,Seattle-Tacoma
12,819,98003,federal way,Seattle-Tacoma
12,819,98004,bellevue,Seattle-Tacoma
12,819,98005,bellevue,Seattle-Tacoma
12,819,98006,bellevue,Seattle-Tacoma
12,819,98007,bellevue,Seattle-Tacoma
12,819,98008,bellevue,Seattle-Tacoma
12,819,98009,bellevue,Seattle-Tacoma
12,819,98010,black diamond,Seattle-Tacoma
12,819,98011,bothell,Seattle-Tacoma
12,819,98012,bothell,Seattle-Tacoma
12,819,98013,burton,Seattle-Tacoma
12,819,98014,carnation,Seattle-Tacoma
12,819,98019,duvall,Seattle-Tacoma
12,819,98020,edmonds,Seattle-Tacoma
12,819,98021,bothell,Seattle-Tacoma
12,819,98022,enumclaw,Seattle-Tacoma
12,819,98023,federal way,Seattle-Tacoma
12,819,98024,fall city,Seattle-Tacoma
12,819,98026,edmonds,Seattle-Tacoma
12,819,98027,issaquah,Seattle-Tacoma
12,819,98028,kenmore,Seattle-Tacoma
12,819,98029,issaquah,Seattle-Tacoma
12,819,98030,kent,Seattle-Tacoma
12,819,98031,kent,Seattle-Tacoma
12,819,98032,kent,Seattle-Tacoma
12,819,98033,kirkland,Seattle-Tacoma
12,819,98034,kirkland,Seattle-Tacoma
12,819,98035,kent,Seattle-Tacoma
12,819,98036,lynnwood,Seattle-Tacoma
12,819,98037,lynnwood,Seattle-Tacoma
12,819,98038,maple valley,Seattle-Tacoma
12,819,98039,medina,Seattle-Tacoma
12,819,98040,mercer island,Seattle-Tacoma
12,819,98041,bothell,Seattle-Tacoma
12,819,98042,kent,Seattle-Tacoma
12,819,98043,mountlake terrace,Seattle-Tacoma
12,819,98045,north bend,Seattle-Tacoma
12,819,98046,lynnwood,Seattle-Tacoma
12,819,98047,pacific,Seattle-Tacoma
12,819,98050,preston,Seattle-Tacoma
12,819,98051,ravensdale,Seattle-Tacoma
12,819,98052,redmond,Seattle-Tacoma
12,819,98053,redmond,Seattle-Tacoma
12,819,98055,renton,Seattle-Tacoma
12,819,98056,renton,Seattle-Tacoma
12,819,98057,renton,Seattle-Tacoma
12,819,98058,renton,Seattle-Tacoma
12,819,98059,renton,Seattle-Tacoma
12,819,98063,federal way,Seattle-Tacoma
12,819,98064,kent,Seattle-Tacoma
12,819,98065,snoqualmie,Seattle-Tacoma
12,819,98070,vashon,Seattle-Tacoma
12,819,98071,auburn,Seattle-Tacoma
12,819,98072,woodinville,Seattle-Tacoma
12,819,98073,redmond,Seattle-Tacoma
12,819,98074,sammamish,Seattle-Tacoma
12,819,98075,sammamish,Seattle-Tacoma
12,819,98077,woodinville,Seattle-Tacoma
12,819,98082,bothell,Seattle-Tacoma
12,819,98083,kirkland,Seattle-Tacoma
12,819,98087,lynnwood,Seattle-Tacoma
12,819,98092,auburn,Seattle-Tacoma
12,819,98093,federal way,Seattle-Tacoma
12,819,98101,seattle,Seattle-Tacoma
12,819,98102,seattle,Seattle-Tacoma
12,819,98103,seattle,Seattle-Tacoma
12,819,98104,seattle,Seattle-Tacoma
12,819,98105,seattle,Seattle-Tacoma
12,819,98106,seattle,Seattle-Tacoma
12,819,98107,seattle,Seattle-Tacoma
12,819,98108,seattle,Seattle-Tacoma
12,819,98109,seattle,Seattle-Tacoma
12,819,98110,bainbridge island,Seattle-Tacoma
12,819,98111,seattle,Seattle-Tacoma
12,819,98112,seattle,Seattle-Tacoma
12,819,98114,seattle,Seattle-Tacoma
12,819,98115,seattle,Seattle-Tacoma
12,819,98116,seattle,Seattle-Tacoma
12,819,98117,seattle,Seattle-Tacoma
12,819,98118,seattle,Seattle-Tacoma
12,819,98119,seattle,Seattle-Tacoma
12,819,98121,seattle,Seattle-Tacoma
12,819,98122,seattle,Seattle-Tacoma
12,819,98124,seattle,Seattle-Tacoma
12,819,98125,seattle,Seattle-Tacoma
12,819,98126,seattle,Seattle-Tacoma
12,819,98127,seattle,Seattle-Tacoma
12,819,98133,seattle,Seattle-Tacoma
12,819,98134,seattle,Seattle-Tacoma
12,819,98136,seattle,Seattle-Tacoma
12,819,98138,seattle,Seattle-Tacoma
12,819,98139,seattle,Seattle-Tacoma
12,819,98144,seattle,Seattle-Tacoma
12,819,98145,seattle,Seattle-Tacoma
12,819,98146,seattle,Seattle-Tacoma
12,819,98148,seattle,Seattle-Tacoma
12,819,98154,seattle,Seattle-Tacoma
12,819,98155,seattle,Seattle-Tacoma
12,819,98158,seattle,Seattle-Tacoma
12,819,98160,seattle,Seattle-Tacoma
12,819,98161,seattle,Seattle-Tacoma
12,819,98164,seattle,Seattle-Tacoma
12,819,98165,seattle,Seattle-Tacoma
12,819,98166,seattle,Seattle-Tacoma
12,819,98168,seattle,Seattle-Tacoma
12,819,98177,seattle,Seattle-Tacoma
12,819,98178,seattle,Seattle-Tacoma
12,819,98188,seattle,Seattle-Tacoma
12,819,98194,seattle,Seattle-Tacoma
12,819,98195,seattle,Seattle-Tacoma
12,819,98198,seattle,Seattle-Tacoma
12,819,98199,seattle,Seattle-Tacoma
12,819,98201,everett,Seattle-Tacoma
12,819,98203,everett,Seattle-Tacoma
12,819,98204,everett,Seattle-Tacoma
12,819,98206,everett,Seattle-Tacoma
12,819,98207,everett,Seattle-Tacoma
12,819,98208,everett,Seattle-Tacoma
12,819,98221,anacortes,Seattle-Tacoma
12,819,98223,arlington,Seattle-Tacoma
12,819,98225,bellingham,Seattle-Tacoma
12,819,98226,bellingham,Seattle-Tacoma
12,819,98227,bellingham,Seattle-Tacoma
12,819,98229,bellingham,Seattle-Tacoma
12,819,98230,blaine,Seattle-Tacoma
12,819,98232,bow,Seattle-Tacoma
12,819,98233,burlington,Seattle-Tacoma
12,819,98236,clinton,Seattle-Tacoma
12,819,98237,concrete,Seattle-Tacoma
12,819,98238,conway,Seattle-Tacoma
12,819,98239,coupeville,Seattle-Tacoma
12,819,98240,custer,Seattle-Tacoma
12,819,98241,darrington,Seattle-Tacoma
12,819,98243,deer harbor,Seattle-Tacoma
12,819,98244,deming,Seattle-Tacoma
12,819,98245,eastsound,Seattle-Tacoma
12,819,98247,everson,Seattle-Tacoma
12,819,98248,ferndale,Seattle-Tacoma
12,819,98249,freeland,Seattle-Tacoma
12,819,98250,friday harbor,Seattle-Tacoma
12,819,98252,granite falls,Seattle-Tacoma
12,819,98253,greenbank,Seattle-Tacoma
12,819,98257,la conner,Seattle-Tacoma
12,819,98258,lake stevens,Seattle-Tacoma
12,819,98260,langley,Seattle-Tacoma
12,819,98261,lopez island,Seattle-Tacoma
12,819,98262,lummi island,Seattle-Tacoma
12,819,98263,lyman,Seattle-Tacoma
12,819,98264,lynden,Seattle-Tacoma
12,819,98266,maple falls,Seattle-Tacoma
12,819,98270,marysville,Seattle-Tacoma
12,819,98271,marysville,Seattle-Tacoma
12,819,98272,monroe,Seattle-Tacoma
12,819,98273,mount vernon,Seattle-Tacoma
12,819,98274,mount vernon,Seattle-Tacoma
12,819,98275,mukilteo,Seattle-Tacoma
12,819,98276,nooksack,Seattle-Tacoma
12,819,98277,oak harbor,Seattle-Tacoma
12,819,98278,oak harbor,Seattle-Tacoma
12,819,98279,olga,Seattle-Tacoma
12,819,98281,point roberts,Seattle-Tacoma
12,819,98282,camano island,Seattle-Tacoma
12,819,98284,sedro woolley,Seattle-Tacoma
12,819,98286,shaw island,Seattle-Tacoma
12,819,98287,silvana,Seattle-Tacoma
12,819,98288,skykomish,Seattle-Tacoma
12,819,98290,snohomish,Seattle-Tacoma
12,819,98291,snohomish,Seattle-Tacoma
12,819,98292,stanwood,Seattle-Tacoma
12,819,98294,sultan,Seattle-Tacoma
12,819,98295,sumas,Seattle-Tacoma
12,819,98296,snohomish,Seattle-Tacoma
12,819,98304,ashford,Seattle-Tacoma
12,819,98310,bremerton,Seattle-Tacoma
12,819,98311,bremerton,Seattle-Tacoma
12,819,98312,bremerton,Seattle-Tacoma
12,819,98314,bremerton,Seattle-Tacoma
12,819,98315,silverdale,Seattle-Tacoma
12,819,98321,buckley,Seattle-Tacoma
12,819,98322,burley,Seattle-Tacoma
12,819,98326,clallam bay,Seattle-Tacoma
12,819,98327,dupont,Seattle-Tacoma
12,819,98328,eatonville,Seattle-Tacoma
12,819,98329,gig harbor,Seattle-Tacoma
12,819,98331,forks,Seattle-Tacoma
12,819,98332,gig harbor,Seattle-Tacoma
12,819,98333,fox island,Seattle-Tacoma
12,819,98335,gig harbor,Seattle-Tacoma
12,819,98336,glenoma,Seattle-Tacoma
12,819,98337,bremerton,Seattle-Tacoma
12,819,98338,graham,Seattle-Tacoma
12,819,98340,hansville,Seattle-Tacoma
12,819,98344,kapowsin,Seattle-Tacoma
12,819,98346,kingston,Seattle-Tacoma
12,819,98349,lakebay,Seattle-Tacoma
12,819,98351,longbranch,Seattle-Tacoma
12,819,98354,milton,Seattle-Tacoma
12,819,98355,mineral,Seattle-Tacoma
12,819,98356,morton,Seattle-Tacoma
12,819,98357,neah bay,Seattle-Tacoma
12,819,98358,nordland,Seattle-Tacoma
12,819,98359,olalla,Seattle-Tacoma
12,819,98360,orting,Seattle-Tacoma
12,819,98361,packwood,Seattle-Tacoma
12,819,98362,port angeles,Seattle-Tacoma
12,819,98363,port angeles,Seattle-Tacoma
12,819,98365,port ludlow,Seattle-Tacoma
12,819,98366,port orchard,Seattle-Tacoma
12,819,98367,port orchard,Seattle-Tacoma
12,819,98368,port townsend,Seattle-Tacoma
12,819,98370,poulsbo,Seattle-Tacoma
12,819,98371,puyallup,Seattle-Tacoma
12,819,98372,puyallup,Seattle-Tacoma
12,819,98373,puyallup,Seattle-Tacoma
12,819,98374,puyallup,Seattle-Tacoma
12,819,98375,puyallup,Seattle-Tacoma
12,819,98376,quilcene,Seattle-Tacoma
12,819,98377,randle,Seattle-Tacoma
12,819,98380,seabeck,Seattle-Tacoma
12,819,98382,sequim,Seattle-Tacoma
12,819,98383,silverdale,Seattle-Tacoma
12,819,98385,south prairie,Seattle-Tacoma
12,819,98387,spanaway,Seattle-Tacoma
12,819,98388,steilacoom,Seattle-Tacoma
12,819,98390,sumner,Seattle-Tacoma
12,819,98391,bonney lake,Seattle-Tacoma
12,819,98392,suquamish,Seattle-Tacoma
12,819,98393,tracyton,Seattle-Tacoma
12,819,98394,vaughn,Seattle-Tacoma
12,819,98395,wauna,Seattle-Tacoma
12,819,98396,wilkeson,Seattle-Tacoma
12,819,98401,tacoma,Seattle-Tacoma
12,819,98402,tacoma,Seattle-Tacoma
12,819,98403,tacoma,Seattle-Tacoma
12,819,98404,tacoma,Seattle-Tacoma
12,819,98405,tacoma,Seattle-Tacoma
12,819,98406,tacoma,Seattle-Tacoma
12,819,98407,tacoma,Seattle-Tacoma
12,819,98408,tacoma,Seattle-Tacoma
12,819,98409,tacoma,Seattle-Tacoma
12,819,98411,tacoma,Seattle-Tacoma
12,819,98416,tacoma,Seattle-Tacoma
12,819,98418,tacoma,Seattle-Tacoma
12,819,98421,tacoma,Seattle-Tacoma
12,819,98422,tacoma,Seattle-Tacoma
12,819,98424,tacoma,Seattle-Tacoma
12,819,98430,camp murray,Seattle-Tacoma
12,819,98433,tacoma,Seattle-Tacoma
12,819,98438,mcchord afb,Seattle-Tacoma
12,819,98439,lakewood,Seattle-Tacoma
12,819,98443,tacoma,Seattle-Tacoma
12,819,98444,tacoma,Seattle-Tacoma
12,819,98445,tacoma,Seattle-Tacoma
12,819,98446,tacoma,Seattle-Tacoma
12,819,98447,tacoma,Seattle-Tacoma
12,819,98464,tacoma,Seattle-Tacoma
12,819,98465,tacoma,Seattle-Tacoma
12,819,98466,tacoma,Seattle-Tacoma
12,819,98467,university place,Seattle-Tacoma
12,819,98497,lakewood,Seattle-Tacoma
12,819,98498,lakewood,Seattle-Tacoma
12,819,98499,lakewood,Seattle-Tacoma
12,819,98501,olympia,Seattle-Tacoma
12,819,98502,olympia,Seattle-Tacoma
12,819,98503,lacey,Seattle-Tacoma
12,819,98504,olympia,Seattle-Tacoma
12,819,98505,olympia,Seattle-Tacoma
12,819,98506,olympia,Seattle-Tacoma
12,819,98507,olympia,Seattle-Tacoma
12,819,98508,olympia,Seattle-Tacoma
12,819,98509,lacey,Seattle-Tacoma
12,819,98512,olympia,Seattle-Tacoma
12,819,98513,olympia,Seattle-Tacoma
12,819,98516,olympia,Seattle-Tacoma
12,819,98520,aberdeen,Seattle-Tacoma
12,819,98524,allyn,Seattle-Tacoma
12,819,98528,belfair,Seattle-Tacoma
12,819,98531,centralia,Seattle-Tacoma
12,819,98532,chehalis,Seattle-Tacoma
12,819,98533,cinebar,Seattle-Tacoma
12,819,98537,cosmopolis,Seattle-Tacoma
12,819,98538,curtis,Seattle-Tacoma
12,819,98541,elma,Seattle-Tacoma
12,819,98546,grapeview,Seattle-Tacoma
12,819,98550,hoquiam,Seattle-Tacoma
12,819,98557,mccleary,Seattle-Tacoma
12,819,98563,montesano,Seattle-Tacoma
12,819,98564,mossyrock,Seattle-Tacoma
12,819,98565,napavine,Seattle-Tacoma
12,819,98568,oakville,Seattle-Tacoma
12,819,98569,ocean shores,Seattle-Tacoma
12,819,98570,onalaska,Seattle-Tacoma
12,819,98572,pe ell,Seattle-Tacoma
12,819,98576,rainier,Seattle-Tacoma
12,819,98577,raymond,Seattle-Tacoma
12,819,98579,rochester,Seattle-Tacoma
12,819,98580,roy,Seattle-Tacoma
12,819,98582,salkum,Seattle-Tacoma
12,819,98584,shelton,Seattle-Tacoma
12,819,98587,taholah,Seattle-Tacoma
12,819,98589,tenino,Seattle-Tacoma
12,819,98590,tokeland,Seattle-Tacoma
12,819,98591,toledo,Seattle-Tacoma
12,819,98592,union,Seattle-Tacoma
12,819,98593,vader,Seattle-Tacoma
12,819,98596,winlock,Seattle-Tacoma
12,819,98597,yelm,Seattle-Tacoma
12,819,98614,chinook,Seattle-Tacoma
12,819,98624,ilwaco,Seattle-Tacoma
12,819,98631,long beach,Seattle-Tacoma
12,819,98638,naselle,Seattle-Tacoma
12,819,98640,ocean park,Seattle-Tacoma
12,819,98644,seaview,Seattle-Tacoma
12,819,98801,wenatchee,Seattle-Tacoma
12,819,98802,east wenatchee,Seattle-Tacoma
12,819,98807,wenatchee,Seattle-Tacoma
12,819,98813,bridgeport,Seattle-Tacoma
12,819,98815,cashmere,Seattle-Tacoma
12,819,98816,chelan,Seattle-Tacoma
12,819,98822,entiat,Seattle-Tacoma
12,819,98826,leavenworth,Seattle-Tacoma
12,819,98828,malaga,Seattle-Tacoma
12,819,98843,orondo,Seattle-Tacoma
12,819,98858,waterville,Seattle-Tacoma
13,534,32102,astor,Orlando-Daytona Bch-Melbrn
13,534,32110,bunnell,Orlando-Daytona Bch-Melbrn
13,534,32113,citra,Orlando-Daytona Bch-Melbrn
13,534,32114,daytona beach,Orlando-Daytona Bch-Melbrn
13,534,32115,daytona beach,Orlando-Daytona Bch-Melbrn
13,534,32117,daytona beach,Orlando-Daytona Bch-Melbrn
13,534,32118,daytona beach,Orlando-Daytona Bch-Melbrn
13,534,32119,daytona beach,Orlando-Daytona Bch-Melbrn
13,534,32122,daytona beach,Orlando-Daytona Bch-Melbrn
13,534,32124,daytona beach,Orlando-Daytona Bch-Melbrn
13,534,32127,port orange,Orlando-Daytona Bch-Melbrn
13,534,32128,port orange,Orlando-Daytona Bch-Melbrn
13,534,32129,port orange,Orlando-Daytona Bch-Melbrn
13,534,32130,de leon springs,Orlando-Daytona Bch-Melbrn
13,534,32132,edgewater,Orlando-Daytona Bch-Melbrn
13,534,32134,ft mc coy,Orlando-Daytona Bch-Melbrn
13,534,32136,flagler beach,Orlando-Daytona Bch-Melbrn
13,534,32137,palm coast,Orlando-Daytona Bch-Melbrn
13,534,32141,edgewater,Orlando-Daytona Bch-Melbrn
13,534,32158,lady lake,Orlando-Daytona Bch-Melbrn
13,534,32159,lady lake,Orlando-Daytona Bch-Melbrn
13,534,32162,lady lake,Orlando-Daytona Bch-Melbrn
13,534,32163,the villages,Orlando-Daytona Bch-Melbrn
13,534,32164,palm coast,Orlando-Daytona Bch-Melbrn
13,534,32168,new smyrna beach,Orlando-Daytona Bch-Melbrn
13,534,32169,new smyrna beach,Orlando-Daytona Bch-Melbrn
13,534,32174,ormond beach,Orlando-Daytona Bch-Melbrn
13,534,32176,ormond beach,Orlando-Daytona Bch-Melbrn
13,534,32179,ocklawaha,Orlando-Daytona Bch-Melbrn
13,534,32180,pierson,Orlando-Daytona Bch-Melbrn
13,534,32182,orange springs,Orlando-Daytona Bch-Melbrn
13,534,32195,weirsdale,Orlando-Daytona Bch-Melbrn
13,534,32617,anthony,Orlando-Daytona Bch-Melbrn
13,534,32686,reddick,Orlando-Daytona Bch-Melbrn
13,534,32701,altamonte springs,Orlando-Daytona Bch-Melbrn
13,534,32702,altoona,Orlando-Daytona Bch-Melbrn
13,534,32703,apopka,Orlando-Daytona Bch-Melbrn
13,534,32704,apopka,Orlando-Daytona Bch-Melbrn
13,534,32707,casselberry,Orlando-Daytona Bch-Melbrn
13,534,32708,winter springs,Orlando-Daytona Bch-Melbrn
13,534,32709,christmas,Orlando-Daytona Bch-Melbrn
13,534,32710,clarcona,Orlando-Daytona Bch-Melbrn
13,534,32712,apopka,Orlando-Daytona Bch-Melbrn
13,534,32713,debary,Orlando-Daytona Bch-Melbrn
13,534,32714,altamonte springs,Orlando-Daytona Bch-Melbrn
13,534,32715,altamonte springs,Orlando-Daytona Bch-Melbrn
13,534,32716,altamonte springs,Orlando-Daytona Bch-Melbrn
13,534,32718,casselberry,Orlando-Daytona Bch-Melbrn
13,534,32719,winter springs,Orlando-Daytona Bch-Melbrn
13,534,32720,deland,Orlando-Daytona Bch-Melbrn
13,534,32723,deland,Orlando-Daytona Bch-Melbrn
13,534,32724,deland,Orlando-Daytona Bch-Melbrn
13,534,32725,deltona,Orlando-Daytona Bch-Melbrn
13,534,32726,eustis,Orlando-Daytona Bch-Melbrn
13,534,32730,casselberry,Orlando-Daytona Bch-Melbrn
13,534,32732,geneva,Orlando-Daytona Bch-Melbrn
13,534,32733,goldenrod,Orlando-Daytona Bch-Melbrn
13,534,32735,grand island,Orlando-Daytona Bch-Melbrn
13,534,32736,eustis,Orlando-Daytona Bch-Melbrn
13,534,32738,deltona,Orlando-Daytona Bch-Melbrn
13,534,32739,deltona,Orlando-Daytona Bch-Melbrn
13,534,32744,lake helen,Orlando-Daytona Bch-Melbrn
13,534,32746,lake mary,Orlando-Daytona Bch-Melbrn
13,534,32750,longwood,Orlando-Daytona Bch-Melbrn
13,534,32751,maitland,Orlando-Daytona Bch-Melbrn
13,534,32752,longwood,Orlando-Daytona Bch-Melbrn
13,534,32753,debary,Orlando-Daytona Bch-Melbrn
13,534,32754,mims,Orlando-Daytona Bch-Melbrn
13,534,32756,mount dora,Orlando-Daytona Bch-Melbrn
13,534,32757,mount dora,Orlando-Daytona Bch-Melbrn
13,534,32759,oak hill,Orlando-Daytona Bch-Melbrn
13,534,32762,oviedo,Orlando-Daytona Bch-Melbrn
13,534,32763,orange city,Orlando-Daytona Bch-Melbrn
13,534,32765,oviedo,Orlando-Daytona Bch-Melbrn
13,534,32766,oviedo,Orlando-Daytona Bch-Melbrn
13,534,32767,paisley,Orlando-Daytona Bch-Melbrn
13,534,32768,plymouth,Orlando-Daytona Bch-Melbrn
13,534,32771,sanford,Orlando-Daytona Bch-Melbrn
13,534,32772,sanford,Orlando-Daytona Bch-Melbrn
13,534,32773,sanford,Orlando-Daytona Bch-Melbrn
13,534,32776,sorrento,Orlando-Daytona Bch-Melbrn
13,534,32778,tavares,Orlando-Daytona Bch-Melbrn
13,534,32779,longwood,Orlando-Daytona Bch-Melbrn
13,534,32780,titusville,Orlando-Daytona Bch-Melbrn
13,534,32781,titusville,Orlando-Daytona Bch-Melbrn
13,534,32784,umatilla,Orlando-Daytona Bch-Melbrn
